P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,Temperature
11.64719,184.02241,0.04839,1155.95650927989
11.8826,563.82688,0.022,1714.3834498768924
4.96603,21.815622,0.08035,897.0700665510598
2.73524,7.9252992,0.1399,679.8458466456076
3.27332,10.750574,0.1862,589.2905376456031
1.0089,1.0032039,0.04951,1142.8068707099462
5.0445,1175.9636,0.049792605,1139.5591746286134
13.95645,126.08944,0.0426,1232.0107756931072
1.92812,4.3771005,0.055,1084.2712969016186
1.32278,2.3086002,0.031,1444.2369733470211
1.43488,3.8997496,0.0223,1702.8126757073876
3.19485,7.7994992,0.054,1094.264792000644
1.61424,3.2372384,0.0511,1124.8868913842891
2.74645,7.9805236,0.0654,994.329745903272
2.73524,7.9252992,0.1103,765.65222636496
1.9057,19.06968,0.064681932,999.8337998313275
2.42136,9.9003423,0.0964,818.9941298677778
6.2776,28.60452,0.047156075,1170.982705806879
2.09627,5.0447392,0.078,910.4833422676752
2.15232,5.2758784,0.0617,1023.709477269726
4.50642,18.499443,0.03719204,1318.543025281698
2.42136,6.4437871,0.027432752,1535.269482407836
2.72403,7.8702326,0.0651,996.6181948356209
6.71479,36.409752,0.0224,1699.007502961281
2.05143,4.8629026,0.13821,683.9897166615903
1.89449,4.2482729,0.1779,602.8806317662315
2.242,5.6545043,0.1344,693.6169085692196
1.92812,4.3771005,0.0309,1446.572038692902
1.9057,4.2910395,0.0532,1102.4616465688289
2.26442,5.7508411,0.0818,889.0837120733216
1.59182,3.1612732,0.0705,957.6895474897159
18.00326,1000.0,0.054,1094.264792000644
2.60072,7.2749643,0.098,812.280950005245
1.15463,1.6270695,0.0671,981.6531077747716
3.82261,13.989899,0.03486,1361.9325968893852
2.09627,5.0447392,0.0746,931.0004527594663
2.67919,7.651547,0.0692,966.6433302411514
1.62545,3.2754986,0.035,1359.2060023690249
1.71513,3.5881927,0.1517,652.8697034185226
2.41015,6.3932195,0.1354,691.0507994816664
2.29805,5.8965974,0.0905,845.2691453457801
2.49983,6.8023267,0.1898,583.6751476917443
7.65643,135.39473,0.045,1198.7070209249027
2.47741,6.6990733,0.0392,1284.3289509909673
2.14111,5.2293105,0.0636,1008.3022773739724
2.14111,5.2293105,0.1148,750.4959654585145
3.21727,10.439906,0.1627,630.4135358046731
3.90108,14.48096,0.189,584.9091345822658
2.07385,4.9534779,0.0619,1022.0543274769545
1.58061,3.123569,0.1014,798.5467167813312
2.48862,21.300833,0.05983,1039.5845212288084
1.58061,3.123569,0.0708,955.6583902774149
2.32047,5.9945993,0.0591,1045.9852623467941
2.66798,7.5972714,0.1814,597.0362001709366
2.89218,8.7127047,0.1112,762.5475188086199
2.15232,5.2758784,0.0559,1075.507397754011
1.07616,1.2643012,0.04,1271.4207947278853
1.15463,1.6270695,0.078,910.4833422676752
1.0089,1.0032039,0.05,1137.193330007343
1.28915,2.2098374,0.106,781.0275856424813
2.45499,6.5964694,0.07619,921.2347658302101
2.30926,5.9455152,0.1402,679.1180899553194
2.66798,7.5972714,0.081,893.4634612981152
2.76887,8.091445,0.1429,672.671753716582
2.29805,603.87321,0.073859821,935.6537887487341
3.68809,13.164352,0.0987,809.3953957699612
3.57599,12.492237,0.0856,869.1253626024956
2.41015,6.3932195,0.0532,1102.4616465688289
2.00659,4.6838183,0.135,692.073821210487
1.46851,2.7568324,0.0596,1041.58849945277
2.55588,7.063293,0.17777092,603.0994687694126
1.97296,4.5513229,0.059,1046.8713152480318
1.24431,2.0809278,0.03014,1464.6966286652018
1.47972,2.7926567,0.07131,952.2348848825966
2.41015,6.3932195,0.0665,986.0716737256997
2.02901,4.773015,0.1768,604.7532007114129
1.0089,1.0032039,0.01263,2262.6513062210674
1.96175,4.5075054,0.077,916.3764998564096
7.60038,44.932835,0.094,829.3834770649174
1.2331,2.0491991,0.0345,1369.0198915638066
0.61655,0.17170972,0.01462,2103.030734167943
2.25321,5.702589,0.091,842.9437787795051
2.60072,7.2749643,0.096,820.698594000483
1.30036,2.2425611,0.035,1359.2060023690249
1.09858,1.3612778,0.0164,1985.6256845605503
3.87866,14.339947,0.0696,963.8616170487444
10.61587,79.240646,0.086,867.1017850894685
5.20144,23.600296,0.0974,814.7790008540007
11.72566,93.812698,0.1597,636.3072152679086
12.4431,8654.4565,0.02466,1619.2830496603287
15.68279,215.80521,0.0525,1109.7870537107515
15.1335,54.348589,0.062312852,1018.6629049945707
19.9538,301.9366,0.06708,981.7994375225882
19.53903,408.09116,0.03005,1466.8883781093443
19.5054,416.35468,0.055511047,1079.2687356902265
15.86215,874.02701,0.02044,1778.6023434203958
17.09525,416.35468,0.04881,1150.9723803893671
17.5997,375.03704,0.0455,1192.102524268002
21.4111,1293.56,0.0637,1007.5105204577067
15.1335,540.3076,0.058011114,1055.7563524070865
19.51661,1074.8943,0.0542,1092.2439873361384
17.77906,1242.7075,0.05224,1112.5453471723845
14.83083,298.12267,0.03302,1399.3642396844637
17.4876,616.58633,0.047519009,1166.5023510896788
19.04579,286.68086,0.04317,1223.850251954528
14.573,165.27056,0.086834733,862.9240424410133
12.994966,1179.1419,2.39,164.4827488896155
17.936,441.78092,0.046198476,1183.0564871773456
18.1602,209.76648,0.039969662,1271.903223719819
21.19811,915.34465,0.03462,1366.6451805104584
5.50411,25.978928,1.7671908,191.2835331633207
6.90536,38.181458,2.3413785,166.18181307168945
6.40091,33.567528,1.1590966,236.18890350050876
6.60269,35.383781,2.3387808,166.27407710343115
12.349938,3750.3704,2.0500211,177.59884635992276
4.10286,15.775464,0.19901946,569.9956406135399
2.39894,6.3428164,0.35318256,427.8777277773007
4.5961,19.128815,1.3398113,219.683524598522
13.065068,1043.4293,0.342,434.81673726057085
12.636979,2224.796,5.1,112.59891815962331
12.876306,1452.474,1.08,244.68504602981082
12.202964,4923.1558,0.83,279.11312533762066
6.4494934,34.00124,3.45,136.90198915638067
13.353106,635.65601,1.8,189.5322216678905
13.975657,225.65788,1.6,201.02927879207593
17.2634,1690.845,0.16319631,629.4542041072019
10.5374,460.8506,0.382,411.42210745061897
16.94952,2949.4439,0.03641,1332.6280994664226
3.77777,8.5813561,0.095203451,824.1247562184274
14.0533,198.96033,0.15525,645.3621659360264
1.9057,4.5989712,0.14728,662.5938768547697
1.9057,9.000889,0.112293,758.8273292459792
12.4431,103.76476,0.0477,1164.2871825327513
1.31157,2.2754822,0.074,934.7671591180709
1.18826,1.8034186,0.089,852.3624373552319
2.86976,8.5983448,0.32,449.5151328468386
2.65677,7.5431552,0.42,392.3689756759558
2.88097,8.655447,0.48,367.02756904471624
8.10483,50.112591,0.71,301.77977580586133
11.29968,88.100044,1.01,253.02219503211725
11.0979,613.40805,0.534,347.9755079058849
0.76228,0.4449592,0.006,3282.794376001932
0.86317,0.66743881,0.0076,2916.8393468079066
1.71513,10.488324,0.05119,1123.8975931011075
4.31585,15.573572,0.1013,798.9407689724892
11.26605,106.15455,0.1684,619.6525800929039
6.55785,34.96108,0.3046,460.73834336438426
11.5463,346.43252,0.0269,1550.397880227319
2.5406997,6.9922161,0.311,455.9729835267662
1.47972,4.608506,0.0172,1938.8985348714655
2.3541,17.162712,0.24092715,518.0556735494108
1.32278,7.3100441,0.072667402,943.2992499572797
2.19716,7.0494251,0.1099386,766.9096540739138
1.61424,3.0002963,0.21615833,546.9319796177379
4.76425,20.3321,0.53257833,348.43964304700444
3.15001,10.072062,0.11132296,762.1262726061988
1.71513,3.5881927,0.055596956,1078.4345646335635
1.78239,3.8303511,0.047188042,1170.5860041815904
6.2776,32.477028,0.061490202,1025.454383863276
1.50214,2.8648744,0.06813392,974.1764302259674
1.53577,2.9746177,0.13165103,700.8211103281164
1.43488,2.6505029,0.052777619,1106.8643735235867
1.27794,2.1773119,0.097919414,812.6151279159493
2.17474,5.369523,0.082882055,883.2609915968724
5.7171,50.85248,0.0474,1167.9658241873387
1.25552,3.17828,0.0684,972.2797822693022
2.32047,5.9945993,0.19630877,573.917483373811
2.86976,8.5983448,0.060878523,1030.5931517824563
1.28915,2.2098374,0.059994552,1038.1578652527662
2.15232,5.2758784,0.12955277,706.473627433434
2.38773,6.2925768,0.12187223,728.3949514161092
3.55357,12.359554,0.14193006,674.9663357525727
2.17474,5.369523,0.030484705,1456.3920767459158
3.67688,13.09649,0.43582793,385.1782686031018
1.99538,4.6394796,0.071436976,951.3882312322751
2.5783,7.1688075,0.25424495,504.304842270871
1.4573,2.7211983,0.021857847,1719.9491810068878
0.47082,4.3002129,0.055353095,1080.807504354533
0.58292,3.0002963,0.067195829,980.9528827759397
1.17705,3.813936,0.086408821,865.0481191363277
2.21958,8.8991841,0.11651339,744.9573110883593
0.88559,5.1996661,0.16598574,624.142730301326
2.27563,5.7992597,0.39410364,405.05507965216447
2.33168,6.0438495,0.10657423,778.9206258862539
2.36531,6.1925912,0.086308036,865.553045685692
2.63435,7.4354,0.29962566,464.54715434122244
3.91229,14.55168,0.29912588,464.9350754392741
1.98417,4.5953145,0.22488943,536.2098456863731
2.20837,5.5112567,0.19908457,569.9024253256042
0.88559,0.62873346,0.029166167,1488.9483295484708
1.33399,2.3419147,0.034933261,1360.5037450136701
1.25552,2.1128564,0.049307322,1145.1532187657247
3.37421,9.8526681,0.12767473,711.6506196957578
5.14539,36.232392,0.64102552,317.60084270943076
2.47741,6.6990733,0.13082387,703.0331599017076
0.87438,0.60067123,0.023069066,1674.1882907321935
1.87207,4.1632686,0.039671696,1276.670790982438
2.51104,6.8541965,0.073833523,935.820404343544
2.26442,5.7508411,0.097043496,816.2742359834261
1.16584,1.6844027,0.037815201,1307.6336842418984
3.01549,9.3527288,0.47541566,368.7929109879082
1.27794,2.1773119,0.019084659,1840.6749571838955
3.53115,12.227455,0.52370851,351.377938390278
1.4573,2.7211983,0.017293801,1933.6331248089814
3.10517,9.8298521,0.094,829.3834770649174
3.12759,9.950654,0.153,650.0901570991916
3.57599,12.492237,0.257,501.5944751224671
2.08506,4.999023,0.66715047,311.32027669110323
2.93702,8.9432821,0.1694667,617.6993148622574
2.18595,5.4165988,0.083239124,881.3645031648679
2.54467,7.010777,0.21699655,545.8746058745796
2.66798,7.5972714,0.07187062,948.5137047448763
2.6904,7.7059808,0.16501609,625.9738049195464
1.71513,3.5881927,0.11719998,742.7720225721438
2.08506,4.999023,0.29449873,468.57335886942366
0.98648,0.92556667,0.043492894,1219.2988177873535
1.61424,3.2372384,0.0645619,1000.7628022425266
0.95285,0.81736451,0.034464424,1369.7262966580784
4.80909,20.658056,0.066,989.799746280663
1.31157,4.5989712,0.071477931,951.1156317920019
1.60303,3.1991632,0.12452766,720.5869492820055
1.47972,2.7926567,0.15389703,648.1927760347422
3.39663,11.447163,0.19327709,578.4011087792029
2.92581,8.8854055,0.21084127,553.7853902361135
0.97527,0.88841861,0.031850809,1424.8169469808674
2.63435,7.4354,0.055341334,1080.9223434889047
1.2331,2.0491991,0.033815146,1382.813696474357
3.01549,9.3527288,0.18510768,591.0266812314271
3.363,11.255403,0.11673722,744.2427840523272
2.72403,7.8702326,0.40682635,398.6711131778314
1.72634,3.6281006,0.043017425,1226.0187182416812
0.81833,5.3013711,0.065784721,991.4179720145845
2.49983,10.488324,0.11132171,762.1305514443808
0.95285,8.1014358,0.16270895,630.3961972417464
2.55588,11.12398,0.24328742,515.5365720890875
2.37652,6.2425017,0.25353249,505.0129269898434
1.98417,4.5953145,0.0396016,1277.800163924463
1.75997,3.74891,0.07864061,906.7673396705968
1.49093,2.8286707,0.11741249,742.0995303588414
1.54698,3.011575,0.12032437,733.0650387738577
3.73293,13.43724,0.045099134,1197.3888360099857
1.60303,3.1991632,0.034073908,1377.5530500797079
2.36531,6.1925912,0.030143269,1464.6172042487287
0.79591,0.42881536,0.016048576,2007.2480944843178
3.63204,12.826485,0.12940244,706.8838722221454
1.60303,3.1991632,0.16179862,632.167113587337
1.53577,3.5088212,0.04544,1192.8893041518716
1.59182,9.3886392,0.06064,1032.6180438972174
0.86317,3.8012229,0.08377,878.5673268551199
2.90339,8.6004258,0.12639,715.2583705748734
1.72634,3.6281006,0.070529925,957.4863578488919
2.37652,6.2425017,0.062661477,1015.8252230116061
1.58061,3.123569,0.028075717,1517.5879792279313
2.29805,5.8965974,0.082632751,884.5923926380599
1.63666,3.3139434,0.049516047,1142.7370876339392
1.25552,2.1128564,0.054161865,1092.6284404489256
1.42367,2.6154425,0.021355539,1740.0592532387482
0.79591,0.42881536,0.060697929,1032.1251703272708
2.76887,8.091445,0.20813133,557.3789667996392
1.9057,4.2910395,0.039933014,1272.4867261283368
1.62545,3.2754986,0.11237926,758.5360432426819
8.65412,56.014221,0.292,470.5739481967065
8.1833,50.939114,0.721,299.46886290288813
3.28453,10.813157,0.36637368,420.1043442523477
1.0089,1.0032039,0.046113783,1184.1423950475084
1.121,1.4635061,0.02638789,1565.3698811031197
3.363,11.255403,0.18922992,584.553685552156
1.10979,1.4117248,0.032826331,1403.4861580922056
7.21924,41.17453,0.73678094,296.2443762670367
2.44378,6.5454121,0.12276416,725.7440895695903
2.93702,8.9432821,0.51525225,354.2495909617902
0.60534,0.16078015,0.015127739,2067.4370478239007
1.42367,2.6154425,0.16295578,629.9185840501951
1.82723,3.9953845,0.046816164,1175.2260055641716
2.36531,7.3005092,0.068914429,968.6440717761261
2.52225,21.799823,0.15195714,652.3170805001495
2.25321,5.702589,0.63354689,319.4698841310227
1.4573,2.7211983,0.024972716,1609.1125305631367
2.07385,4.9534779,0.29421303,468.80081127854436
1.95054,4.4638619,0.17462878,608.5011396640408
1.96175,4.5075054,0.40844724,397.87927970129965
3.18364,10.255306,0.37346104,416.0989834397615
1.21068,1.9283813,0.05045536,1132.0501101678158
1.24431,2.0809278,0.03458158,1367.4041384918405
3.26211,10.688141,0.60047682,328.1490734608053
1.30036,2.2425611,0.036332377,1334.0508992935909
2.82492,8.3714933,0.032888946,1402.1495212707869
1.80481,1.906968,0.091,842.9437787795051
2.86976,2.860452,0.107,777.3693566993334
3.11638,7.3100441,0.155,645.8824096044982
4.19254,7.9457001,0.195,575.8402266417019
2.48862,1.906968,0.25,508.5683178911541
3.32937,25.108412,0.466,372.50006046218795
1.82723,3.9953845,0.107,777.3693566993334
2.20837,5.5112567,0.198,571.4611499589641
1.74876,3.7084594,0.072036329,947.4221183564548
2.4662,6.6476898,0.35974907,423.95471143731356
2.65677,7.5431552,0.26658726,492.49248783504584
2.27563,5.7992597,0.14823218,660.4623387617728
1.2331,2.0491991,0.062751109,1015.0994750161888
2.00659,4.6838183,0.047023341,1172.6342227576333
1.64787,3.3525722,0.023542937,1657.2536556874315
1.3452,2.3754251,0.012807154,2246.947835352009
1.4573,2.7211983,0.051182932,1123.9751915665931
2.18595,5.4165988,0.22338683,538.0102171809398
1.58061,3.123569,0.046,1185.6060043804741
7.29771,41.937252,0.761,291.49222652029704
2.65677,7.5431552,0.080092696,898.5098647070724
1.99538,4.6394796,0.086066963,866.764402236091
3.01549,9.3527288,0.12745831,712.2545430660107
2.81371,8.3151703,0.24668678,511.9721862450708
1.3452,2.3754251,0.11347881,754.8521901665648
1.70392,3.5484667,0.18804433,586.393549735991
2.54467,7.010777,0.23129136,528.7368763813801
1.10979,1.4117248,0.054658574,1087.6524873552828
2.73524,7.9252992,0.22072967,541.238832949895
1.91691,4.333982,0.083226074,881.4336002360909
2.36531,6.1925912,0.076,922.3855904710771
2.39894,6.3428164,0.172,613.1335522157236
1.37883,2.4771268,0.037039102,1321.262416241981
1.9057,4.2910395,0.11867367,738.1457427828714
2.04022,4.8178725,0.23063424,529.4895756450345
1.67029,3.4303813,0.050811416,1128.0767723358936
1.27794,2.1773119,0.027733243,1526.9294710369677
1.83844,4.0370889,0.13048969,703.9328072049831
1.72634,3.6281006,0.43315263,386.3659344684384
1.96175,4.5075054,0.057561688,1059.8698679046518
3.65446,12.961199,0.29901277,465.0230045167248
2.95944,9.0594978,0.16433144,627.2764391104977
2.73524,7.9252992,0.35271482,428.1613410682385
1.81602,11.759636,0.050261575,1134.230337172045
2.17474,8.6989524,0.076489954,919.4266885935629
0.79591,0.42881536,0.058525673,1051.104989617873
1.59182,3.1612732,0.045831319,1187.7857968765652
2.3541,6.1428456,0.29540048,467.8576203885609
1.97296,4.5513229,0.09761865,813.86600268195
2.64556,7.4891982,0.12269274,725.9552883009397
1.84965,4.0789714,0.3492223,430.2970035145022
1.63666,3.3139434,0.031100916,1441.8919453104138
2.19716,5.4638433,0.18594899,589.6881411320692
1.70392,3.5484667,0.041512453,1248.0446055789564
1.18826,1.8034186,0.016698286,1967.8108840360444
1.25552,2.1128564,0.053,1104.539804203111
2.76887,8.091445,0.14892255,658.9296862251405
0.81833,0.47370976,0.034645883,1366.134593347685
1.46851,2.7568324,0.13451704,693.3150933157353
1.67029,3.4303813,0.036996449,1322.0238348868195
3.59841,12.625501,0.64568231,316.4534697853802
1.99538,4.6394796,0.12923142,707.3514493428136
1.40125,2.5458987,0.045356016,1193.993207123254
1.2331,2.0491991,0.031302406,1437.243806749181
2.61193,7.3282833,0.097337907,815.0388379940799
1.69271,3.5089223,0.019488218,1821.5170526538848
1.43488,2.6505029,0.047378932,1168.2254751343557
1.08737,1.3121437,0.036,1340.1951919471728
2.60072,7.2749643,0.087,862.104038649545
1.02011,1.0437331,0.0353695,1352.0876491778304
2.21958,5.5588379,0.30512943,460.33845633418167
0.87438,0.60067123,0.022355858,1700.6840345601668
1.72634,3.6281006,0.027595983,1530.7221674107168
2.34289,6.0932651,0.063314017,1010.5769113095255
2.36531,6.1925912,0.087729915,858.5101846437774
2.02901,4.773015,0.20522183,561.3161372825101
1.32278,2.3086002,0.10195868,796.3559032958591
1.08737,1.3121437,0.048361958,1156.291593261618
2.34289,6.0932651,0.12463895,720.2651717361588
2.36531,6.1925912,0.16626977,623.6094071604248
3.41905,11.575741,0.069,968.0432489040396
2.29805,5.8965974,0.116,746.6039981756676
2.14111,5.2293105,0.075931809,922.799674380037
2.1299,5.1829123,0.079748307,900.4478592108663
2.20837,5.5112567,0.19192378,580.436763215616
1.03132,1.0854299,0.069935274,961.5484354310336
1.121,1.4635061,0.046517169,1178.9969128318114
1.54698,3.011575,0.091277301,841.6623706240142
1.69271,3.5089223,0.19530067,575.3967960847194
1.71513,3.5881927,0.018135183,1888.2449624754888
2.49983,6.8023267,0.27282844,486.82680867602784
0.94164,0.78341907,0.070255757,959.3527992683142
8.05999,29.875832,0.1445,668.937252945496
12.34221,584.80353,0.2804,480.20900663386215
2.41015,6.3932195,0.084250856,876.0565577448297
2.55588,7.063293,0.029095398,1490.7580210363883
3.19485,10.316689,0.16710212,622.0543422782305
0.88559,0.62873346,0.015629597,2033.9740878443408
1.59182,3.1612732,0.071795096,949.0124624866153
2.99307,9.2349758,0.21332001,550.5585458863501
2.45499,6.5964694,0.16412724,627.6665328958785
1.9057,4.2910395,0.43597764,385.1121299017797
1.06495,1.2177294,0.18234003,595.4952408183864
1.32278,2.3086002,0.035664683,1346.4806660590702
1.96175,4.5075054,0.073,941.147896393413
7.67885,45.723289,0.141,677.1887733014543
1.99538,4.6394796,0.13240132,698.8325874224074
1.5694,3.086051,0.059426094,1043.111451315416
2.41015,6.3932195,0.099081306,807.8364497008092
2.82492,8.3714933,0.18258464,595.0962124270046
2.67919,7.651547,0.28271208,478.2413492905766
1.33399,2.3419147,0.42782572,388.76383799962093
2.23079,5.6065874,0.12252275,726.4587146669226
2.61193,7.3282833,0.14140647,676.2147902489697
2.08506,4.999023,0.13176794,700.5101425097456
1.77118,3.7895405,0.049234432,1146.0005865917315
3.59841,12.625501,0.035,1359.2060023690249
0.91922,0.71859407,0.049,1148.7387359547195
1.33399,2.3419147,0.085393577,870.1752025370224
1.51335,2.9012671,0.058449692,1051.787953614493
2.36531,6.1925912,0.15994943,635.8108832931791
1.32278,2.3086002,0.040189533,1268.4192547612824
1.51335,2.9012671,0.12283412,725.5373868716897
2.08506,4.999023,0.073690391,936.7288054607111
2.23079,5.6065874,0.31799788,450.92798991101495
1.25552,2.1128564,0.028898075,1495.8389892647424
1.46851,2.7568324,0.074374578,932.4102705221567
1.15463,1.6270695,0.11680863,744.0152559050334
19.66234,137.3017,0.0553,1081.3262358800523
2.15232,5.2758784,0.055,1084.2712969016186
1.52456,2.9378483,0.088,857.1917249384462
1.06495,1.2177294,0.019070276,1841.368954427792
2.28684,5.8478451,0.12571732,717.1693964533436
2.93702,8.9432821,0.18516542,590.9345243336884
1.06495,1.2177294,0.011834633,2337.4477332664223
3.04912,9.5305061,0.38420309,410.24082721314494
1.41246,2.5805743,0.019414221,1824.9850930940247
1.63666,3.3139434,0.020704561,1767.202399874731
1.62545,3.2754986,0.11412631,752.7078028379954
2.32047,5.9945993,0.090302273,846.1940453394407
1.51335,2.9012671,0.18100122,597.6935302788906
2.34289,6.0932651,0.039,1287.617890949731
2.27563,5.7992597,0.216,547.132396000322
1.70392,3.5484667,0.077122135,915.6505993720535
2.54467,7.010777,0.095573958,822.5257824992002
2.14111,5.2293105,0.11133347,762.0902989849197
1.18826,1.8034186,0.062522669,1016.9522261821945
2.36531,6.1925912,0.13116758,702.111445738491
1.22189,1.9931486,0.05448161,1089.4174800867347
1.39004,2.511416,0.052127287,1113.7475065213455
1.99538,4.6394796,0.032009111,1421.2893430466197
1.43488,2.6505029,0.16098354,633.765463958038
2.11869,5.1366839,0.13441495,693.5783345075835
2.34289,6.0932651,0.064,1005.1463939603796
5.87404,29.01239,0.108,773.7620548373424
2.19716,5.4638433,0.155,645.8824096044982
2.60072,7.2749643,0.227,533.7112745937226
1.52456,2.9378483,0.074481669,931.7397117931454
1.88328,4.2056823,0.097909909,812.6545709070696
0.7847,0.40755892,0.028488897,1506.5428491088333
1.22189,1.9931486,0.11677602,744.1191327279535
1.33399,2.3419147,0.11620268,745.9526029602082
1.81602,3.9538581,0.074652703,930.6717628534685
1.44609,2.685755,0.13170802,700.6694714359087
2.28684,5.8478451,0.40124235,401.4356364343238
1.53577,2.9746177,0.012488502,2275.4334181202216
1.40125,2.5458987,0.31242851,454.92937162060076
2.93702,8.9432821,0.135,692.073821210487
1.47972,2.7926567,0.181,597.6955446017586
2.71282,7.8153238,0.09233209,836.8410443931041
1.42367,2.6154425,0.093637999,830.9851133341731
1.92812,4.3771005,0.17035501,616.0867246174809
2.60072,7.2749643,0.2605846,498.1325632780893
2.81371,8.3151703,0.094888266,825.4923458532419
0.7847,0.40755892,0.049405082,1144.0196753206735
2.14111,5.2293105,0.18384433,593.0539267544326
2.85855,8.541399,0.36929588,418.43892207655267
1.92812,4.3771005,0.055128285,1083.0089979066988
2.90339,8.7701168,0.065622861,992.6398943845678
0.72865,0.31248784,0.039,1287.617890949731
1.74876,3.7084594,0.1,804.1171151683037
1.10979,1.4117248,0.17,616.7296742670377
1.15463,1.6270695,0.055811327,1076.3614413893072
2.63435,7.4354,0.12938146,706.9411826840802
2.26442,5.7508411,0.10232008,794.9482733996889
1.74876,3.7084594,0.1267725,714.1785109605531
1.3452,2.3754251,0.053141015,1103.0733272568377
1.43488,2.6505029,0.049614373,1141.6041851644745
1.43488,2.6505029,0.038156692,1301.769067598637
1.35641,2.4091308,0.088835026,853.1535240637477
2.33168,6.0438495,0.10659754,778.8354567890613
1.17705,1.7431784,0.079654803,900.9762064003298
2.37652,6.2425017,0.17411761,609.3936960537193
2.36531,6.1925912,0.041,1255.8199487484746
0.73986,0.33006436,0.051,1125.9891815962333
1.91691,4.333982,0.036943867,1322.9643149388519
1.83844,4.0370889,0.24108045,517.8909348408487
1.67029,3.4303813,0.12163169,729.1148361099947
1.33399,2.3419147,0.32547797,445.7162896571212
1.54698,3.011575,0.08355086,879.7187402951042
1.30036,2.2425611,0.042313328,1236.177155715522
1.31157,2.2754822,0.057654683,1059.0147563175944
2.32047,5.9945993,0.22005145,542.0722666605401
1.49093,2.8286707,0.110531,764.851735238613
1.52456,2.9378483,0.036342515,1333.8648148777938
0.86317,0.57352358,0.019304616,1830.158580419115
1.43488,2.6505029,0.013811869,2163.6802487879513
1.52456,2.9378483,0.099,808.1681086412922
1.58061,3.123569,0.162,631.7740722263018
2.49983,6.8023267,0.448,379.90962709035995
1.77118,3.7895405,0.14264336,673.2766080149158
2.26442,5.7508411,0.24333012,515.4913364695698
1.81602,3.9538581,0.082357122,886.0714126094616
1.14342,1.5711567,0.05070288,1129.2835231912268
1.17705,1.7431784,0.01908954,1840.4396212658999
1.3452,2.3754251,0.06076063,1031.5924900011305
2.5783,7.1688075,0.16937377,617.8687476077092
3.01549,9.3527288,0.11351923,754.7177907261306
2.02901,4.773015,0.23717357,522.1390330294132
1.62545,3.2754986,0.22561618,535.3455352732745
1.40125,2.5458987,0.125,719.2242125549417
2.65677,7.5431552,0.2,568.5966650036715
2.64556,7.4891982,0.28,480.55189065229797
3.31816,11.001799,0.07040909,958.307617340214
1.47972,2.7926567,0.04263271,1231.5380540983722
2.36531,6.1925912,0.27483216,485.04890706501635
2.48862,6.7506189,0.1793587,600.4240535777391
1.42367,2.6154425,0.080897017,894.0319759769184
1.47972,2.7926567,0.04976082,1139.9230664026916
1.18826,1.8034186,0.11051324,764.9131904141096
1.60303,3.1991632,0.2272922,533.3681027031481
1.0089,1.0032039,0.044353524,1207.4113117129646
1.74876,3.7084594,0.17095094,615.011956954533
1.43488,0.76914377,0.12296397,725.1542018031399
1.3452,0.89945325,0.16192942,631.9117425648998
1.87207,4.1632686,0.34148353,435.1454280072481
1.63666,3.3139434,0.039848948,1273.8282485019868
1.54698,3.011575,0.031522672,1432.2136032992719
1.9057,4.2910395,0.11334999,755.281005585865
1.21068,1.9283813,0.014052282,2145.0917748765482
0.97527,0.88841861,0.12531819,718.3105566736177
2.15232,5.2758784,0.098261092,811.2010661887554
1.53577,2.9746177,0.098208408,811.4186218327114
1.121,1.4635061,0.040923341,1256.995620837557
1.52456,2.9378483,0.080725749,894.9798639923464
2.36531,6.1925912,0.131,702.560385553118
2.54467,7.010777,0.393,405.62342772105995
1.42367,2.6154425,0.053931343,1094.961094356878
1.65908,3.3913851,0.077676748,912.3758648413016
1.81602,3.9538581,0.042431432,1234.455564029998
0.97527,0.88841861,0.065020032,997.2308758159685
3.19485,10.316689,0.46299441,373.70717152726087
1.54698,3.011575,0.046452028,1179.8232936702454
0.90801,0.68767595,0.077087333,915.857266765423
0.97527,0.88841861,0.027579497,1531.1796035193122
1.31157,2.2754822,0.082025496,887.860782568041
2.98186,9.1763296,0.14094085,677.3308595531713
1.02011,1.0437331,0.079,904.7024372033966
2.90339,8.7701168,0.178,602.7112594825784
1.63666,3.3139434,0.377,414.1413842905834
1.36762,2.4430315,0.1684564,619.5488401007459
1.40125,2.5458987,0.080682994,895.2169634990998
1.43488,2.6505029,0.079546038,901.5919580133502
1.42367,2.6154425,0.075627533,924.654183739714
2.28684,5.8478451,0.11831835,739.2532689178078
1.88328,4.2056823,0.11015547,766.1543505089984
1.9057,4.2910395,0.12492177,719.4493778891526
2.4662,6.6476898,0.13710517,686.7400727176579
0.51566,0.090498477,0.022643449,1689.8494579886217
2.36531,6.1925912,0.17431931,609.0410378072744
2.41015,16.209228,0.12554024,717.6750176183245
0.84075,8.2635281,0.17071102,615.4439790393975
1.43488,2.6505029,0.01465255,2100.693539980552
1.24431,2.0809278,0.099390468,806.5790511856487
1.22189,1.9931486,0.036980701,1322.305292712467
2.09627,5.0447392,0.060380491,1034.8347065803305
1.75997,3.74891,0.046609194,1177.8324344465113
5.11176,22.913624,0.050950261,1126.538657820093
1.37883,2.4771268,0.016213935,1996.986330468104
3.54236,12.293432,0.39212181,406.0773877008851
1.55819,3.0487196,0.012624471,2263.1467261730622
3.10517,9.8298521,0.62885951,320.6583026950866
1.3452,2.3754251,0.032697379,1406.250970807126
1.21068,1.9283813,0.067,982.3854115750676
